query_genus,clade,n_proteins,strain_id,species,locality,habitat,latitude,longitude,elevation,sampling_site,region,marine
Paenibacillus,Bacteria,7,PAMC 22742,Paenibacillus amylolyticus,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22744,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 22745,Paenibacillus xylanexedens,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 23107,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 23143,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 23144,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 23195,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 23278,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 23509,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 24712,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 24713,Paenibacillus sp.,Cara Sea/Cara Sea/Cara Sea/Russia/Europe,Sediment (marine),73.83479,67.58873,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media Tryptic soy agar [4,Arctic,True
Paenibacillus,Bacteria,7,PAMC 26516,Paenibacillus sp.,Barton Penninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.22605,-58.78357,53,"Usnea, 이끼 등이 혼재하는 자갈밭 이끼 사이 Environment 바람세고, 눈덮힘 Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture condition",Antarctic,False
Paenibacillus,Bacteria,7,PAMC 26517,Paenibacillus sp.,Barton Penninsula/King George Island/South Shetland Islands/Antarctica,Lichen,-62.22605,-58.78357,53,"Usnea, 이끼 등이 혼재하는 자갈밭 이끼 사이 Environment 바람세고, 눈덮힘 Temperature(°C) pH Salinity(ppt) Habitat Lichen Host Culture condition",Antarctic,False
Paenibacillus,Bacteria,7,PAMC 26761,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26764,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26766,Paenibacillus macquariensis,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26788,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26790,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26791,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26792,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26794,Paenibacillus amylolyticus,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26796,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26797,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26798,Paenibacillus sp,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26799,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26800,Paenibacillus amylolyticu,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26801,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26802,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26803,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26804,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26807,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26810,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26811,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26812,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26813,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26814,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26815,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26816,Paenibacillus amylolyticus,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26817,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26820,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26823,Paenibacillus sp,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26829,Paenibacillus sp,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 26832,Paenibacillus sp.,Council/Alaska/USA/North America,Terrestrial soil,64.84513,-163.71137,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Humic acid+vitamin a,Arctic,False
Paenibacillus,Bacteria,7,PAMC 27260,Paenibacillus sp.,Chukchi Sea/Arctic Ocean,marine sediment,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Paenibacillus,Bacteria,7,PAMC 27826,Paenibacillus sp.,Ross Sea/Antarctica,Animal,-76.4788,163.37823,,Environment Temperature(°C) pH Salinity(ppt) Habitat Animal Host Culture conditions Media Temperature(°C) pH Aeration ae,Antarctic,True
Paenibacillus,Bacteria,7,PAMC 27994,Paenibacillus xylanexedens,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Paenibacillus,Bacteria,7,PAMC 28305,Paenibacillus sp.,Beaufort Sea/Arctic Ocean,Marine Sediment,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Paenibacillus,Bacteria,7,PAMC 28435,Paenibacillus sp.,Mountain Rwenzori/Western Uganda/Republic of Uganda/Africa,Terrestrial soil,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media Temperature(°C) pH A,Other,False
Psychroserpens,Bacteria,7,PAMC 27104,Psychroserpens sp.,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27106,Psychroserpens sp.,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27128,Psychroserpens damuponensis,Franklin Island 부근/Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea sediment Host Culture conditions Media Marine agar [66] Tempera,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27130,Psychroserpens jangbononenesis,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27206,Psychroserpens sp.,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27216,Psychroserpens sp.,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27220,Psychroserpens sp.,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27238,Psychroserpens sp.,Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) 7.74 pH -2.2 Salinity(ppt) 15 Habitat Sea sediment Host Culture conditions Media Marine agar,Antarctic,True
Psychroserpens,Bacteria,7,PAMC 27240,Psychroserpens damuponensis,Franklin Island 부근/Ross sea/Antarctica,Sea sediment,,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea sediment Host Culture conditions Media Marine agar [66] Tempera,Antarctic,True
Psychromonas,Bacteria,7,PAMC 20952,Psychromonas sp.,Ny-Ålesund/Svalbard/Norway,Sediment (marine),78.55,11.53,,Sediment 2 of King's Bay Environment Temperature(°C) pH Salinity(ppt) Habitat unknown Host Culture conditions Media ZoBe,Arctic,True
Psychromonas,Bacteria,7,PAMC 21984,Psychromonas arctica,King George Island/South Shetland Islands/Antarctica,Algae (marine),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,True
Psychromonas,Bacteria,7,PAMC 22010,Psychromonas sp.,King George Island/South Shetland Islands/Antarctica,Soil (sea shore),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Psychromonas,Bacteria,7,PAMC 22050,Psychromonas sp.,King George Island/South Shetland Islands/Antarctica,Soil (sea shore),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,False
Psychromonas,Bacteria,7,PAMC 22215,Psychromonas sp.,Ny-Ålesund/Svalbard/Norway/Europe,Sediment (marine),78.92267,11.89147,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sediment (marine) Host Culture conditions Media ZoBell agar [2] Tem,Arctic,True
Marinobacter,Bacteria,6,PAMC 27547,Marinobacter sp.,Chukchi Sea/Arctic Ocean,Sea Water,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Marinobacter,Bacteria,6,PAMC 27551,Marinobacter sp.,Chukchi Sea/Arctic Ocean,Sea Water,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Marinobacter,Bacteria,6,PAMC 27552,Marinobacter sp.,Chukchi Sea/Arctic Ocean,Sea Water,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Marinobacter,Bacteria,6,PAMC 27576,Marinobacter sp.,Chukchi Sea/Arctic Ocean,Sea Water,82.17917,-171.86833,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea ice Host Culture conditions Media Marine agar [66] Temperature(,Arctic,True
Marinobacter,Bacteria,6,PAMC 28280,Marinobacter sp.,Beaufort Sea/Arctic Ocean,Sea Water,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Marinobacter,Bacteria,6,PAMC 28282,Marinobacter sp.,Beaufort Sea/Arctic Ocean,Sea Water,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Marinobacter,Bacteria,6,PAMC 28283,Marinobacter sp.,Beaufort Sea/Arctic Ocean,Sea Water,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Marinobacter,Bacteria,6,PAMC 28292,Marinobacter sp.,Beaufort Sea/Arctic Ocean,Sea Water,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Paraglaciecola,Bacteria,6,PAMC 28374,Paraglaciecola sp.,Beaufort Sea/Arctic Ocean,Sea Water,70.80185,-136.09969,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea Water Host Culture conditions Media Temperature(°C) pH Aeration,Arctic,True
Colwellia,Bacteria,4,PAMC 20905,Colwellia sp.,Ny-Ålesund/Svalbard/Norway,unknown,78.55,11.53,,Sediment 2 of King's Bay Environment Temperature(°C) pH Salinity(ppt) Habitat unknown Host Culture conditions Media ZoBe,Arctic,False
Colwellia,Bacteria,4,PAMC 20917,Colwellia hornerae,Ny-Ålesund/Svalbard/Norway,unknown,78.55,11.53,,Sediment 2 of King's Bay Environment Temperature(°C) pH Salinity(ppt) Habitat unknown Host Culture conditions Media ZoBe,Arctic,False
Colwellia,Bacteria,4,PAMC 21821,Colwellia sp.,King George Island/South Shetland Islands/Antarctica,Water (sea),,,,Environment Temperature(°C) pH Salinity(ppt) Habitat Terrestrial soil Host Culture conditions Media MSB+Xylan agar or Hu,Antarctic,True
Subtercola,Bacteria,4,PAMC 26576,Subtercola sp.,Dasan Korean Arctic Station/Ny-Ålesund/Svalbard/Norway/Europe,lichen,78.9123,11.95463,56,다양한 식물과 지의류 관찰되는 돌로 이루어진 언덕 돌이 많은 곳의 이끼 위 Environment 다산기지 사격장과 길가 사이 언덕 Temperature(°C) 8 pH Salinity(ppt) Habitat lich,Arctic,False
Subtercola,Bacteria,4,PAMC 27443,Subtercola boreus,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Subtercola,Bacteria,4,PAMC 27444,Subtercola boreus,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Subtercola,Bacteria,4,PAMC 27474,Subtercola boreus,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Fresh Water,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Subtercola,Bacteria,4,PAMC 27479,Subtercola sp.,Barton Peninsula/King George Island/South Shetland Islands/Antarctica,Terrestrial soil,-62.21967,-58.78667,,Environment Temperature(°C) pH Salinity(ppt) Habitat Sea water Host Culture conditions Media R2A agar [6] Temperature(°C,Antarctic,False
Subtercola,Bacteria,4,PAMC 27838,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27840,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27875,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27886,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27924,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27928,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27979,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27992,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27995,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 27998,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28004,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28006,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28007,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28023,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28024,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28025,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28031,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28046,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28048,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28059,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28061,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28068,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
Subtercola,Bacteria,4,PAMC 28069,Subtercola boreus,Northern Victoria Land (NVL)/Antarctica,Rock,-72.69727,165.99457,-,Environment Temperature(°C) pH Salinity(ppt) Habitat Rock Host Culture conditions Media Temperature(°C) pH Aeration aero,Antarctic,False
